,"Access to electricity, rural (% of rural population)",Agricultural land (% of land area),Agricultural land (sq. km),Agricultural methane emissions (thousand metric tons of CO2 equivalent),Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),Agricultural raw materials exports (% of merchandise exports),Agricultural raw materials imports (% of merchandise imports),"Agriculture, forestry, and fishing, value added (% of GDP)","Agriculture, forestry, and fishing, value added (current US$)",Arable land (% of land area),Arable land (hectares per person),Arable land (hectares),Average precipitation in depth (mm per year),Cereal production (metric tons),Cereal yield (kg per hectare),Crop production index (2014-2016 = 100),Employment in agriculture (% of total employment) (modeled ILO estimate),"Employment in agriculture, female (% of female employment) (modeled ILO estimate)","Employment in agriculture, male (% of male employment) (modeled ILO estimate)",Fertilizer consumption (kilograms per hectare of arable land),Food production index (2014-2016 = 100),Forest area (% of land area),Forest area (sq. km),Land area (sq. km),Land under cereal production (hectares),Livestock production index (2014-2016 = 100),Permanent cropland (% of land area),Rural population,Rural population (% of total population),Rural population growth (annual %),Surface area (sq. km)
967,2.839249194,39.97617535,503380.0,41672.71,22755.3396,16.510050014179996,1.22415116344,26.97085561,2723457151.0,4.209021601,0.363198159,5300000.0,322.0,2873660.0,844.7,106.81,71.43329914,72.78534088,70.48524161,2.409298113,105.45,3.787325286,47690.0,1259200.0,3401981.0,104.97,0.030177891,11283424.0,77.323,2.939355312,1284000.0
968,4.185967416,39.97617535,503380.0,43397.48,23262.3568,12.94136925136,1.15434100594,32.81222271,3281351676.0,4.209021601,0.351321805,5300000.0,322.0,2716901.0,825.2,98.37,71.13766622,71.90646825,70.60281823,3.061577358,108.64,3.693614994,46510.0,1259200.0,3292418.0,111.6,0.030177891,11637553.0,77.142,3.090245073,1284000.0
969,2.276935223,39.97617535,503380.0,46101.4325,24796.3416,14.220603675590002,1.2351452387200001,27.99699364,3146629121.0,4.209021601,0.339651927,5300000.0,322.0,3021972.6,893.0,103.38,70.38528985,70.73022112,70.14732576,3.008139623,114.47,3.601493011,45350.0,1259200.0,3384176.0,117.15,0.030177891,12006035.0,76.941,3.11722432,1284000.0
970,2.68364299725,39.97617535,503380.0,48169.3325,25533.236,13.430008194679994,1.1893179431300005,24.13539267,2730907876.0,4.209021601,0.32864414,5300000.0,322.0,2925292.0,886.3,109.83,69.84218449,70.05220989,69.69675005,2.354316981,118.38,3.511753494,44220.0,1259200.0,3300719.0,123.38,0.030177891,12372693.0,76.721,3.00824268,1284000.0
971,1.647895986,39.97617535,503380.0,51369.7175,27419.8144,16.428172946509996,1.2456207703800002,27.06408229,2900023603.0,4.209021601,0.318419658,5300000.0,322.0,2882262.08,867.1,105.9,69.76607072,69.68588455,69.82190688,2.244792453,121.32,3.425190597,43130.0,1259200.0,3324147.0,129.9,0.030177891,12729867.0,76.48,2.845909792,1284000.0
972,1.302002204,39.97617535,503380.0,45963.94366199999,25317.0684794,15.138414268530004,1.2889793600000001,25.30360768,2980760262.0,4.209021601,0.308502923,5300000.0,236.59999999999997,2620314.17,814.3,101.49,69.54943868,69.52888944,69.56375279,2.244792453,122.86,3.336509927,42013.333,1259200.0,3217982.0,136.0,0.030177891,13094226.0,76.219,2.822040493,1284000.0
973,4.68911489618,49.6220163521,40324.79091,9613.608925000002,5812.202253200002,4.09793196613,1.3800407838000004,22.59510249,2870515676.0,30.69896828249999,0.25347642455999986,2566108.7,1232.5,2798641.0,845.5,104.38,69.15391404,68.81562021,69.38490387,23.786481808519998,130.28,27.1919064742,25733.994339999997,72009.08,3310037.0,145.44,4.294090055519998,13458554.0,75.937,2.744351934,81008.35080000001
974,99.77756003319999,43.75497972649999,41793.221000000005,4496.167078640003,3306.8489485399996,2.3829715559799998,1.6189371866199997,8.484413602530005,3319100697.64,24.60406156541001,0.24988263159000002,2915841.349,875.57,6772232.283,3992.9249999999975,94.02199999999998,26.323515569899982,24.007214261700014,27.541030690800007,121.14065600690004,96.00300000000003,32.69058255809999,28783.836400000007,85941.882,1749462.22,100.06830000000008,4.0671214074399975,4050383.91,43.87601999999998,-0.7102576694799998,87986.6
975,79.35768628,20.25467633,150600.0,7516.7825,5088.2606,10.38479611,1.171650125,5.29404332,4001168363.0,2.420877649,0.118605125,1800000.0,1522.0,2167950.0,4061.1,65.9,14.43377013,4.636869013,19.35790339,263.9977778,67.95,21.19607361,157599.59,743532.0,533827.0,72.6,0.443827569,2158389.0,14.222,-0.903435422,756096.0
976,86.54576605,20.32192293,151100.0,7303.7525,5111.743,10.84342801,1.162738725,5.08296243,3981980097.0,2.353631047,0.113993155,1750000.0,1522.0,2589760.0,4362.1,68.87,14.43746993,4.617205873,19.39151738,275.4285714,70.68,21.27287057,158170.6,743532.0,593690.0,74.88,0.48417553,2138045.0,13.927,-0.947025,756096.0
977,82.17719317,20.37572021,151500.0,7207.0775,5152.9266,11.03738297,1.164885141,4.062420264,2907666724.0,2.353631047,0.112728838,1750000.0,1522.0,3115635.0,4935.7,74.03,13.60368812,4.653256403,18.0865474,271.3142857,75.8,21.3950173,159078.8,743532.0,631247.0,79.52,0.537972811,2117005.0,13.637,-0.988950611,756096.0
978,83.09180622,20.933867,155650.0,7113.4525,5274.749,10.15540732,1.154387017,4.065033248,2856256829.0,2.219137845,0.105137127,1650000.0,1522.0,3380192.0,5183.3,75.3,13.49798017,4.732469112,17.89139458,288.5012121,76.16,21.51716402,159987.0,743532.0,652128.0,78.36,0.558146791,2102026.0,13.394,-0.710071243,756096.0
979,92.76951061,20.74557652,154250.0,7065.1475,5108.3756,8.876152834,1.060437962,4.094775331,3132199281.0,2.017398041,0.094582849,1500000.0,1522.0,3692845.0,5390.0,78.64,13.59952275,4.90207373,18.09195308,323.7286667,78.3,21.63931075,160895.2,743532.0,685127.0,78.53,0.571596112,2114813.0,13.335,0.606475096,756096.0
980,85.30317664,21.43149185,159350.0,7125.12,5694.4522,7.859362409,1.123745435,3.758265825,3723538913.0,2.017398041,0.093644849,1500000.0,1522.0,3999404.0,5657.5,79.86,13.14837962,4.933070761,17.54481638,379.1406667,81.17,21.76145748,161803.4,743532.0,706925.0,83.97,0.585045432,2126385.0,13.275,0.545696226,756096.0
981,86.37929612,21.36424525,158850.0,7104.1575,5425.984,6.301330717,0.982921918,3.922211938,4796635563.0,1.950151439,0.08964279,1450000.0,1522.0,3989070.0,5811.2,84.59,12.71428525,4.960681103,16.96858976,326.4082759,85.45,21.8836042,162711.6,743532.0,686445.0,87.38,0.585045432,2137891.0,13.217,0.53964743,756096.0
982,96.41898397,21.24992603,158000.0,6995.2525,5592.8044,4.898127341,0.555239041,3.712045144,5710740843.0,1.815658237,0.082646778,1350000.0,1522.0,3565734.0,5998.3,87.14,12.29993745,4.973855766,16.38504596,377.3933333,90.3,22.00575093,163619.8,743532.0,594456.0,95.76,0.605219412,2149303.0,13.158,0.532377446,756096.0
983,88.50621658,21.15847065,157320.0,6575.61,5840.502,5.827118368,0.796359847,3.550571089,6124418273.0,1.697304218,0.076505537,1262000.0,1522.0,2855245.0,5744.3,81.31,11.85202543,5.013270325,15.77079257,478.8534073,87.1,22.12789766,164528.0,743532.0,497056.0,96.74,0.614633936,2160915.0,13.1,0.538813958,756096.0
984,89.58054885,20.66551809,153654.74,6859.8875,6354.1348,6.579198932,0.639667141,3.424432261,6160368530.0,1.702674532,0.075983308,1265993.0,1522.0,3302330.0,5844.4,83.62,11.392609,5.062721732,15.132899,486.5595623,89.9,22.25004438,165436.2,743532.0,565044.0,100.14,0.618678147,2172821.0,13.041,0.549458017,756096.0
985,97.74800039,20.17256688,149989.49,6704.8825,6054.913,5.898386035,0.670330685,3.697126956,6350847068.0,1.708044845,0.075444203,1269986.0,1522.0,3125486.0,5462.3,85.8,11.07478309,5.17416544,14.68039702,425.5747701,89.6,22.37219111,166344.4,743532.0,572191.0,95.81,0.622722358,2185486.0,12.983,0.581190616,756096.0
986,98.25969438,19.67826805,146314.22,6872.55,6094.6364,5.548532159,0.681205176,3.478284632,7549658854.0,1.712070227,0.074862789,1272979.0,1522.0,3588461.6,6815.4,90.59,10.68241696,5.225733898,14.12992248,446.7465685,92.75,22.49433784,167252.6,743532.0,526524.0,96.35,0.626766568,2197958.0,12.926,0.569051807,756096.0
987,97.76864518,19.18531549,142648.96,6759.045,5682.264,5.697277128,0.637639008,3.626183236,9115592760.0,1.717439196,0.074356746,1276971.0,1522.0,3950348.0,6927.8,96.67,10.39256588,5.304389176,13.72002177,385.203736,97.59,22.72857658,168994.24,743532.0,570215.0,99.13,0.630812124,2209895.0,12.868,0.541625557,756096.0
988,100.0,18.69236294,138983.7,6767.975,5716.385,5.63537687,0.603973188,3.27493354,8744884166.0,1.722809509,0.073865812,1280964.0,1522.0,3464791.0,6229.6,98.23,10.09425374,5.146188207,13.38398501,381.7265747,100.23,22.96281532,170735.88,743532.0,556184.0,103.49,0.634856334,2221654.0,12.811,0.530696043,756096.0
989,100.0,18.19941173,135318.45,5548.835,5358.3082,6.28718327,0.625478886,3.473375328,9634970140.0,1.728179823,0.073384495,1284957.0,1522.0,4004023.0,6913.2,102.36,9.353034402,4.968098922,12.30734835,403.4461854,101.07,23.19705406,172477.52,743532.0,579184.0,99.09,0.638900545,2233216.0,12.754,0.519073551,756096.0
990,100.0,17.70645917,131653.19,5328.09,5315.0386,6.772921385,0.671920287,3.94662063,10243887121.0,1.733550136,0.072875113,1288950.0,1522.0,3478752.0,6128.4,96.62,9.20271822,4.785778651,12.25467056,412.8530975,97.59,23.4312928,174219.16,743532.0,567641.0,99.15,0.642944756,2245732.0,12.697,0.558882692,756096.0
991,100.0,17.21216034,127977.92,5020.62,5539.9988,7.283848675,0.747803926,3.709404275,8993463865.0,1.737575518,0.072296253,1291943.0,1522.0,3788921.4,7082.3,101.86,9.181174988,4.741850266,12.23371924,460.8864323,101.34,23.66553154,175960.8,743532.0,534984.0,100.46,0.646988966,2258784.0,12.64,0.579508943,756096.0
992,100.0,16.71920913,124312.67,5154.695,5126.3748,7.214233072,0.691049474,4.199089371,10470213685.0,1.742945832,0.071662501,1295936.0,1522.0,3872402.5,6858.2,101.52,9.342857995,5.23362862,12.16902862,381.9746731,101.07,23.83086404,177190.1,743532.0,564637.0,100.39,0.651033177,2274590.0,12.578,0.6973201,756700.0
993,100.0,16.22625657,120647.41,5160.1875,4823.3386,6.838630593,0.695953262,4.280971614,11822085472.0,1.748316145,0.070769173,1299929.0,1522.0,3471759.7,6779.4,100.41,9.340507462,5.44803202,12.04558608,349.8819089,98.85,23.99619653,178419.4,743532.0,512101.0,96.26,0.655077387,2297909.0,12.51,1.019976261,756700.0
994,100.0,15.73330401,116982.15,5419.3225,4774.1984,7.887839122,0.690140286,3.927435925,11619616208.0,1.753685114,0.069722989,1303921.0,1522.0,3661684.5,7144.3,112.62,9.299880503,5.277400689,12.14034384,348.4496377,108.52,24.16152903,179648.7,743532.0,512533.0,101.8,0.659122943,2325712.0,12.436,1.202664973,756700.0
995,100.0,15.23900518,113306.88,5435.3975,5114.7826,6.927347452,0.730485686,3.983320081,11097485437.0,1.757710495,0.068642298,1306914.0,1522.0,3296214.6,7157.2,110.32,9.069172384,4.833288334,12.09889773,330.5051748,107.35,24.32686152,180878.0,743532.0,460545.0,102.53,0.663167154,2352709.0,12.357,1.154120147,756700.0
996,100.0,14.74605397,109641.63,5568.1575,5199.5338,5.367719489,0.722555604,4.041989546,10277089712.0,1.763080809,0.067921534,1310907.0,1522.0,2761553.53,6245.8,104.83,7.182017356,3.880282117,9.453857713,346.699354,105.71,24.49215367,182107.0,743532.0,442145.0,106.96,0.667211364,2368728.0,12.273,0.678567202,756700.0
997,100.0,14.25027706,105955.37,11689.459599999995,8576.697770000002,5.173654297,0.698865336,3.645349201,11540488629.0,1.76710619,0.067403047,1313900.0,1620.88,3035972.47,6491.2,107.19,6.548048682,3.510779497,8.649925642,359.0525839,106.73,24.65747271,183336.2,743532.0,467709.0,105.72,0.66977615,2374855.0,12.183,0.258328078,756700.0
998,99.34563097949999,49.64757349520001,37354.30457,12080.035449999998,6839.853045999999,5.326160741,0.692041792,3.544385695,10669477288.0,26.860032057299982,0.20479209615000005,943426.08,1145.24,2588504.75,6113.9,106.37,6.318501381,3.39367237,8.427594009,168.23227435570004,105.36,27.75498880450001,23504.545190000004,69074.3761,423377.0,103.4,3.05432511735,2369699.0,12.088,-0.217344013,85126.88699999999
999,99.77756003319999,43.75497972649999,41793.221000000005,4496.167078640003,3306.8489485399996,2.3829715559799998,1.6189371866199997,8.484413602530005,3319100697.64,24.60406156541001,0.24988263159000002,2915841.349,875.57,6772232.283,3992.9249999999975,94.02199999999998,26.323515569899982,24.007214261700014,27.541030690800007,121.14065600690004,96.00300000000003,32.69058255809999,28783.836400000007,85941.882,1749462.22,100.06830000000008,4.0671214074399975,4050383.91,43.87601999999998,-0.7102576694799998,87986.6
1024,99.77756003319999,43.75497972649999,41793.221000000005,4496.167078640003,3306.8489485399996,2.3829715559799998,1.6189371866199997,8.484413602530005,3319100697.64,24.60406156541001,0.24988263159000002,2915841.349,875.57,6772232.283,3992.9249999999975,94.02199999999998,26.323515569899982,24.007214261700014,27.541030690800007,121.14065600690004,96.00300000000003,32.69058255809999,28783.836400000007,85941.882,1749462.22,100.06830000000008,4.0671214074399975,4050383.91,43.87601999999998,-0.7102576694799998,87986.6
1025,80.00036048,41.16088328,456680.0,41791.0175,15885.1284,5.039775431,2.257805647,13.00077152,11216928850.0,2.285714286,0.065724966,2536000.0,3240.0,3407331.0,3151.7,76.77,18.95738232,6.625972232,26.55720025,231.033123,72.76,56.74426679,629577.64,1109500.0,1081111.0,67.42,1.647589004,10213458.0,26.47,0.055354068,1141750.0
1026,83.27282633,40.431726,448590.0,42186.5475,16334.2442,4.7254703,2.818284521,8.305719533,8295343609.0,2.53988283,0.07186001,2818000.0,2612.0,3619055.0,3234.2,77.76,20.32072526,6.786934202,28.55169132,233.5699077,74.83,56.54393871,627355.0,1109500.0,1119006.0,70.61,1.556557008,10212798.0,26.043,-0.006462271,1141750.0
1027,94.2896105,37.62505633,417450.0,42959.635,16804.4584,5.288337062,2.242034539,8.320972677,8171248523.0,2.193780982,0.061097636,2434000.0,3240.0,3548898.0,3138.3,78.5,20.86644901,7.054105035,29.38687546,254.6092851,75.51,56.37019288,625427.29,1109500.0,1130832.0,71.3,1.533123028,10206862.0,25.621,-0.058140049,1141750.0
1028,82.10385831,37.50067598,416070.0,42968.3775,17071.4664,6.012213041,2.294246539,8.510005177,8335193740.0,1.992789545,0.054654602,2211000.0,3240.0,3621268.0,3340.5,81.32,20.13551921,6.375551191,28.7000971,323.9057259,77.55,56.19644705,623499.58,1109500.0,1084064.0,72.17,1.374493015,10195634.0,25.203,-0.110064976,1141750.0
1029,82.65113854,37.90085624,420510.0,43822.5475,17744.7974,5.537838647,2.481661556,8.328774165,7882765740.0,2.04055881,0.055141928,2264000.0,3240.0,4284960.0,3621.8,85.65,20.67973983,7.538657544,29.01555265,334.9736572,79.92,56.02270122,621571.87,1109500.0,1183108.0,72.44,1.338440739,10177790.0,24.789,-0.175169422,1141750.0
1030,83.20666519,38.20730059,423910.0,44348.3575,18078.5574,4.482727355,1.982132646,7.910983162,9263161367.0,2.017124831,0.053735728,2238000.0,3240.0,4438852.0,3584.5,87.47,19.91201809,7.095781534,27.92903592,364.0270777,81.84,55.84895539,619644.16,1109500.0,1238344.0,75.32,1.324921136,10153848.0,24.38,-0.235514827,1141750.0
1031,88.87290668,38.35691753,425570.0,44488.275,17497.9044,4.544152479,1.65996232,7.527266702,10959740184.0,1.826047769,0.047985668,2026000.0,3240.0,4098565.0,3643.3,86.26,20.32033473,6.942716517,28.66576424,367.590617,83.08,55.67520955,617716.45,1109500.0,1124974.0,79.23,1.430374042,10122893.0,23.976,-0.305325437,1141750.0
1032,84.36920723,38.01171699,421740.0,44227.1475,17476.2994,4.357708655,1.671365974,7.186769531,11627687072.0,1.716629112,0.044528184,1904600.0,3240.0,3685423.0,3358.8,87.62,19.50452187,6.177889991,27.8006668,418.9241783,86.91,55.50146372,615788.74,1109500.0,1097255.0,84.84,1.320144209,10084569.0,23.577,-0.379305882,1141750.0
1033,84.989086,38.2478594,424360.0,45376.3675,18765.4474,4.272848035,1.390471471,6.934558676,14301108520.0,1.800811176,0.046136174,1998000.0,3240.0,4013252.0,3599.2,90.64,18.37858332,6.029456561,26.04982058,395.6144845,89.63,55.32771789,613861.03,1109500.0,1115039.0,87.13,1.416854439,10040198.0,23.184,-0.440959857,1141750.0
1034,86.96315849,38.40829202,426140.0,45527.2575,18458.1498,3.42850537,1.315003214,6.68738485,16217185820.0,1.649391618,0.04176622,1830000.0,3240.0,4323748.0,3664.2,88.69,18.04762595,5.934152279,25.63481923,404.2460929,92.29,55.15397206,611933.32,1109500.0,1179990.0,94.27,1.470031546,9988139.0,22.796,-0.519854616,1141750.0
1035,83.76883322,38.34159531,425400.0,45294.9475,18210.78,3.430761815,1.237647961,6.689740696,15551550760.0,1.599819739,0.040055137,1775000.0,3240.0,4178754.0,3611.3,84.71,18.69103268,6.229579985,26.78269768,370.3573352,86.14,54.98022623,610005.61,1109500.0,1157133.0,85.89,1.423163587,9932078.0,22.413,-0.5628568,1141750.0
1036,86.23689229,38.30824696,425030.0,46282.485,18882.4124,3.317177146,1.363481377,6.324853876,18120613640.0,1.589004056,0.039338534,1763000.0,3240.0,3535917.0,3410.4,82.52,18.5422274,6.592383726,26.49095927,477.4633069,84.36,54.8064804,608077.9,1109500.0,1036817.0,85.57,1.433077963,9875678.0,22.036,-0.569475436,1141750.0
1037,85.50323649,37.60342497,417210.0,43102.0125,17930.3322,2.375925007,1.221946588,6.091696108,20405119001.0,1.429472735,0.035004161,1586000.0,3240.0,3798448.71,3351.5,83.3,18.04385182,6.810105304,25.59229103,583.6699369,86.07,54.68514105,606731.64,1109500.0,1133358.0,88.95,1.64308247,9816173.0,21.665,-0.604363512,1141750.0
1038,87.07796829,38.41153673,426176.0,40344.5925,16823.2324,2.286318237,0.920461282,5.582687054,20694526454.0,1.390716539,0.033702895,1543000.0,3240.0,3898180.03,3381.8,85.64,17.60657075,7.121114407,24.79748461,600.543545,89.91,54.56380171,605385.38,1109500.0,1152710.0,94.3,1.721496169,9751197.0,21.299,-0.664128484,1141748.0
1039,90.07377008,40.39260928,448156.0,39703.885,16317.437,2.539410562,0.865409177,5.392714954,20605223942.0,1.282559712,0.030775599,1423000.0,3240.0,3864355.74,3277.8,94.02,17.02439424,6.623534447,24.18886908,632.3657344,95.51,54.44246237,604039.12,1109500.0,1178961.0,96.72,1.825146462,9681760.0,20.939,-0.714634376,1141749.0
1040,89.89214848,40.3785489,448000.0,39375.8475,17085.4128,2.789542511,0.822955497,5.446957215,20766026770.0,1.348355115,0.032049396,1496000.0,3240.0,3698781.08,3754.6,95.23,16.43590224,6.40136462,23.36088028,722.0160695,96.69,54.32112303,602692.86,1109500.0,985140.0,98.52,1.856692204,9608655.0,20.585,-0.757944813,1141749.0
1041,91.79024762,40.36448851,447844.0,37782.435,16410.2342,4.004365368,0.840691198,5.980424808,17552090520.0,1.364578639,0.032130916,1514000.0,3240.0,3603471.59,3893.5,100.36,16.31957357,6.699427752,23.00224694,687.8663672,100.66,54.19978369,601346.6,1109500.0,925503.0,101.26,1.937809824,9535148.0,20.236,-0.767949412,1141749.0
1042,92.7619948,40.35042812,447688.0,39254.615,16627.953,4.681782757,0.931429538,6.606412266,18677655384.0,1.473636773,0.03433002,1635000.0,3240.0,3982827.07,3792.5,104.41,16.29995889,6.695126957,22.96163144,664.5791682,102.65,54.04190176,599594.9,1109500.0,1050175.0,100.22,1.926092835,9473755.0,19.892,-0.645941678,1141749.0
1043,92.74033976,39.19513294,434870.0,41220.4225,17796.3216,3.930541001,0.951666087,6.389663553,19927244053.0,1.60522758,0.036834301,1781000.0,3240.0,4057766.61,3856.0,96.42,16.93460373,7.180353254,23.67342237,678.3314823,99.79,53.84386661,597397.7,1109500.0,1052333.0,104.93,1.891843173,9454686.0,19.554,-0.20148523,1141749.0
1044,92.61667846,39.70076611,440480.0,44051.155,18861.2246,3.774631057,0.962266913,6.22570969,20806210847.0,1.883058585,0.042398181,2089253.5,3240.0,3995557.73,4014.2,84.67,16.99937167,7.13706929,23.71008737,550.2566347,75.57,53.66424516,595404.8,1109500.0,995345.0,69.0,2.125281658,9472017.0,19.222,0.183138129,1141750.0
1045,97.05895232,39.97656602,443540.0,45756.705,19307.6882,4.053330097,0.864905508,6.410720822,20708660530.0,1.904001803,0.042092034,2112490.0,3240.0,4061519.21,4167.0,110.94,16.11121158,6.28273741,22.74824208,508.8867261,108.22,53.48463272,593412.0,1109500.0,974683.0,106.81,2.257773772,9483412.0,18.896,0.120229422,1141750.0
1046,98.50205097,39.7046219,440522.78,47742.175,20587.926,4.936700628,0.876571397,7.466158586,20169898854.0,1.841369986,0.04011336,2043000.0,3240.0,4458460.35,4398.6,110.22,16.66295645,6.657826058,23.05150346,601.9351884,108.71,53.30501127,591419.1,1109500.0,1013607.0,107.16,2.257773772,9460370.0,18.575,-0.243267277,1140619.05
1047,99.99511151,38.50202794,427180.0,14354.024525000006,7745.226514000001,4.566887389,0.941352251,7.635340344,24319461004.0,1.796304642,0.038686588,1993000.0,2983.81,4555933.19,4280.2,108.9,15.92783128,6.57687963,21.91831182,615.3115705,108.96,53.12539585,589426.267,1109500.0,1064416.0,109.69,2.257773772,9406924.0,18.26,-0.566548048,1140619.05
1048,96.9438703262,45.99253630989996,27455.13131,13425.350475000008,7680.9745571999965,3.877222681,0.974998166,8.304634591,28536560987.0,23.44395231859999,0.19859905391,2214025.784,868.67,4570106.61,4341.6,111.63,14.63932412,5.785085265,20.54659536,129.26751363380012,110.64,33.65633232409999,10831.234700000003,37374.81176,1052640.0,110.33,4.410828210919999,9311387.0,17.95,-1.020795408,41955.42200000001
1049,99.77756003319999,43.75497972649999,41793.221000000005,4496.167078640003,3306.8489485399996,2.3829715559799998,1.6189371866199997,8.484413602530005,3319100697.64,24.60406156541001,0.24988263159000002,2915841.349,875.57,6772232.283,3992.9249999999975,94.02199999999998,26.323515569899982,24.007214261700014,27.541030690800007,121.14065600690004,96.00300000000003,32.69058255809999,28783.836400000007,85941.882,1749462.22,100.06830000000008,4.0671214074399975,4050383.91,43.87601999999998,-0.7102576694799998,87986.6
1050,27.58584298,68.24288017,1270.0,171.585,48.6634,1.403414980660001,0.411523262,29.37635894,112351350.6,34.92745836,0.123470157,65000.0,900.0,4903.43,890.1,66.99,58.57895747,66.47645579,53.56302161,4.615384615,70.96,22.63191832,421.18,1861.0,5509.0,95.64,25.25523912,378386.0,71.876,2.0726767,1861.0
1051,30.20123494,68.78022569,1280.0,152.1325,43.061,0.001559896,0.860387725,29.37631994,103151005.1,34.92745836,0.121097403,65000.0,900.0,4883.37,899.5,68.4,57.79148271,65.624453,52.72914958,4.615384615,71.57,22.39656099,416.8,1861.0,5429.0,91.28,25.79258463,386036.0,71.92,2.001579076,1861.0
1052,32.67762638,69.85491671,1300.0,164.5625,44.4318,0.050784829,0.753060576,29.37628658,111192776.9,34.92745836,0.118669225,65000.0,900.0,4862.26,914.8,69.83,57.33632591,65.06872706,52.24943132,4.615384615,73.43,22.16120365,412.42,1861.0,5315.0,95.82,26.86727566,394176.0,71.964,2.08668807,1861.0
1053,33.21575421,70.39226222,1310.0,168.2925,45.5642,0.013888322,0.94803743,29.37601242,125131437.6,34.92745836,0.116269294,65000.0,900.0,4834.15,935.5,56.27,56.82471264,64.44486051,51.71196069,0.854615385,62.1,21.92584632,408.04,1861.0,5168.0,98.34,27.40462117,402559.0,72.008,2.10441599,1861.0
1054,37.60181153,70.92960774,1320.0,162.325,41.4816,0.088035536,0.836965439,29.37612727,160653699.1,34.92745836,0.114009086,65000.0,900.0,4940.21,973.6,57.67,56.30701711,63.79586621,51.20626762,0.376,62.07,21.69048898,403.66,1861.0,5074.0,89.44,27.94196668,410796.0,72.053,2.025507094,1861.0
1055,40.06323849,71.46695325,1330.0,164.775,41.5412,0.033733173,0.749507145,29.37601992,186157633.3,34.92745836,0.11184643,65000.0,900.0,5415.3,921.7,64.05,55.71873324,63.07574207,50.67772608,2.2724439152600007,67.73,21.45513165,399.28,1861.0,5875.0,90.66,28.4793122,418995.0,72.097,1.976224577,1861.0
1056,42.52706641,71.46695325,1330.0,167.47,43.657,0.068197014,0.336865595,29.37627389,192075347.7,34.92745836,0.109670768,65000.0,900.0,5426.83,1128.4,70.13,54.14646161,60.72044123,49.72844273,2.2727223476899994,73.08,21.21977431,394.9,1861.0,4809.0,91.4,28.4793122,427473.0,72.125,2.003214181,1861.0
1057,45.0006363,71.46695325,1330.0,182.6025,44.1636,0.024684252,0.306039184,29.37634063,205173702.8,34.92745836,0.107498784,65000.0,900.0,5812.35,1248.9,88.22,52.5422348,58.28254022,48.75935553,0.103846154,88.93,20.98441698,390.52,1861.0,4654.0,93.38,28.4793122,436182.0,72.137,2.016845895,1861.0
1058,47.48664751,71.46695325,1330.0,162.2275,43.955,0.04898246943,0.239493515,28.95664626,230400260.3,34.92745836,0.105365708,65000.0,900.0,6281.92,1378.9,90.84,50.68490219,55.52468631,47.55391034,3.48722271837,91.58,20.74905965,386.14,1861.0,4556.0,96.2,28.4793122,444988.0,72.133,1.998772807,1861.0
1059,49.98325139,71.46695325,1330.0,184.2275,45.4152,0.003419377,0.539545454,29.13891501,266813129.2,34.92745836,0.103261474,65000.0,900.0,9029.91,1596.4,93.1,48.8420503,52.80320973,46.32389301,0.391846154,93.68,20.51370231,381.76,1861.0,5656.0,97.32,28.4793122,453936.0,72.114,1.990890343,1861.0
1060,52.4877748,71.46695325,1330.0,186.72,44.4318,0.067181536,0.705956637,30.0330064,271901172.7,34.92745836,0.101168417,65000.0,900.0,9996.41,1704.6,96.02,47.15316389,50.20726904,45.24278321,0.362307692,96.56,20.27834498,377.38,1861.0,5864.0,99.86,28.4793122,463103.0,72.079,1.999327261,1861.0
1061,63.7168948,71.46695325,1330.0,197.8775,45.4152,0.531829518,1.024003832,30.4160595,276171351.3,34.92745836,0.099081741,65000.0,900.0,11725.8,1953.8,97.99,45.36322321,47.41435522,44.09946846,0.254769231,98.51,20.04298764,373.0,1861.0,6002.0,101.76,28.4793122,472514.0,72.027,2.011788458,1861.0
1062,63.25411895,71.46695325,1330.0,212.62,46.2198,0.1298266843200001,0.659371595,30.56422084,312698347.8,34.92745836,0.097004646,65000.0,900.0,12596.15,1934.6,99.38,43.49774131,44.52233029,42.87534949,0.2770492309899997,99.91,19.80763031,368.62,1861.0,6511.0,103.23,28.4793122,482183.0,71.96,2.025633392,1861.0
1063,63.11799584,71.46695325,1330.0,219.625,46.1304,0.000873306,0.515195674,30.17296341,306510084.9,34.92745836,0.094952473,65000.0,900.0,13414.4,1918.3,99.66,41.67353449,41.67233605,41.67385759,0.227538462,100.19,19.57227297,364.24,1861.0,6993.0,103.49,28.4793122,492036.0,71.877,2.02281745,1861.0
1064,62.53695881,71.46695325,1330.0,223.4125,46.5476,0.000801352,0.794259651,30.78986256,343683868.4,34.92745836,0.092937733,65000.0,900.0,14162.39,1899.9,100.67,39.82758029,38.78364445,40.44525381,0.146461538,101.46,19.33691564,359.86,1861.0,7454.0,106.42,28.4793122,502003.0,71.777,2.005421122,1861.0
1065,65.0463786,71.46695325,1330.0,230.25,46.5774,0.001289108,0.670047482,30.01145051,345007931.5,34.92745836,0.09095845,65000.0,900.0,14818.0,1877.5,98.72,38.0056158,36.02451891,39.16230275,0.032923077,99.0,19.1015583,355.48,1861.0,7892.0,100.72,28.4793122,512105.0,71.662,1.992358637,1861.0
